id,comment,label
train_012312,chất lượng sản phẩm tuyệt vờiđóng gói sản phẩm đẹp chắc chắn 1 lỗi nhỏ k sao ạ 3 ủng hộ shop lâu dài 3,0
train_012313,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn giày đẹp,0
train_012314,mua 2 trả tiền 2 giao 1 cái gọi điện ko liên lạc được mọi người đừng lừa nhé,1
train_012315,giày đẹp lắm ạ đóng gói kỹ shop tư vấn nhiệt tình ưng lắm luôn 3,0
train_012316,shop bán hàng dễ thương mới đặt hàng inb cảm ơn rồi goia hàng cẩn thận ship nhanh ảnh tặng ảnh review giày nhé,0
train_012317,jack sử dụng được lỏng lẽo,1
train_012318,mải đi quá quên đánh giá hjj sp đẹp mềm êm chân shop nhiệt tình trong ib m hài lòng về sp b chủ shop lần m ủng hộ tiếp nhé,0
train_012319,đóng gói ko chắc chắnbị móp khuôn,1
train_012320,tôi yêu thích tác giả diệp lạc vô tâm hai tác phẩm mãi mãi bao xa ngủ sói hãy chờ em lớn nhé mong chờ đọc tác phẩm này tuy nhiên vẻ câu hơi phi lôgic nhàm chán khiến tôi bỏ dở đoạn tôi cảm thấy mẫu thuẫn hai nhân vật đáng thể giải quyết tác giả tích tụ đẩy nó cao trào dẫn đến hận thù chia tay đến cuối kết he lối viết tác giả dày đặc cảnh h,1
train_012321,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn lần nào hài lòng shop,0
train_012322,chất lượng sản phẩm tuyệt vời link youtube review sản phẩm mua shop,0
train_012323,perfect,0
train_012324,chất lượng sản phẩm tuyệt vời giao hàng nhanh đi thoải mái êm chân,0
train_012325,thiết kế bộ tăng áp áp lực mạnh hơn nước chảy ko mong muốn,1
train_012326,quần mặc mát hơi dão,1
train_012327,đóng gói chắc chắn giao hàng nhanh giày đẹp phù hợp giá tiền,0
train_012328,chi ok còn về lâu dài biết,0
train_012329,chất lượng sản phẩm tuyệt vời hài lòng giao hàng nhanh đóng gói cẩn thận đẹp,0
train_012330,chất lượng sản phẩm tuyệt vời còn lời nào khen chất lượng giá mấy set tất này mua hơn chục sét bé nhà,0
train_012331,thời gian giao hàng nhanh đáng tiền shop phục vụ tốt đóng gói sản phẩm đẹp chắc chắn mùi thơm cảm nhận chất lượng sản phẩm chắc chắn tuyệt vời,0
train_012332,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh đẹp dã mannn tuy dây đeo hơi lỗi tí giá quá yêu bỏ quaa,0
train_012333,hoi xâu vs hinh,1
train_012334,ở phần cuối tập 1 biết hung thủ ăn thịt người ai coi dang dỡ hết đợi lâu mới tập 2 coi tiếp vụ án ăn thịt người coi bắt đầu một vụ án mới còn vụ án tập 1 thấy đâu cảm giác lừa cuối tập 1 vụ án hay nhất cuốn 1 biết nhà xuất bản xuất bản thế nào nữa một vụ án trọn vẹn nhảy sang một vụ khác thấy thất vọng về cuốn quá,1
train_012335,phụ phí vận chuyển quá cao sao mua nổi tiki,1
train_012336,nhận hàng nhanh chóng ốp đẹp tốt,0
train_012337,mùi thảo dược xơm xơm siêu yêu,0
train_012338,hàng nhái ko đúng sản phẩm shop ko trách nhiệm,1
train_012339,mua hàng shop mấy lần r lần nào ưng độ ship hàng nhanh giày đẹp ủng hộ,0
train_012340,chất lượng sản phẩm tuyệt vời đi êm chân,0
train_012341,hạt to ngonăn 1ngày sạch luônsẽ ủng hộ shop time tới hehe,0
train_012342,giá rẻ chất lượng tốt đóng gói cẩn thận sứt vỡ ủng hộ shop hagico chúc shop hagico shopee phát triển mạnh sản phẩm giá rẻ chất lượng tốt trong thời gian tới tuy nhiên gây thất vọng bên giao hàng giao trễ làm mất thời gian mình,0
train_012343,nhìn y hàng nhái đáng tiền,1
train_012344,chất lượng sản phẩm tuyệt vời con em thích ăn c ái nay dã man,0
train_012345,từ ngày dùng xiaomi mi4 tôi thích xiaomi phong cách thiết kế đẹp chắc chắn phần mềm cập nhật tối ưu chụp ảnh tốt màn hình đẹp thời lượng pin ấn tượngrất mong xiaomi chính thức phân phối việt nam,0
train_012346,giày xinh shop đưa nhầm dây giày em ạ,0
train_012347,chất lượng sản phẩm tuyệt vời giá chất giầy quá đẹp,0
train_012348,mascara dùng siêu thích mắt dầu,0
train_012349,dùng rách,1
train_012350,sản phẩm quá khác mô tả,1
train_012351,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn chất lượng sản phẩm tuyệt vời shop phục vụ tốt,0
train_012352,hiệu giày size hơi lớn đy size 36 thấy hơi rộng cảm giác đy 1 đôi thấy giầy ko đồng về kích thước lắm thay đổi chuyến hàng kế tiếp đóng gói sản phẩm chắc chắn đáng đồng tiền,0
train_012353,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắnmỗi tội giao hàng lâu mầu giống nhau mầu đẹp đặt size 5 bé nhà 13kg tuổi rưỡi phom hơi nhỏ,0
train_012354,giày đẹp lắm shop ah,0
train_012355,giày đi êm chân đúng size màuđặc biệt chủ shop nhiệt tình đáng tiền,0
train_012356,chất lượng sản phẩm kém loa nghe bé ko nghe ro giống noi,1
train_012357,hình hơi mờ đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh,0
train_012358,likeeeeee,0
train_012359,chất lượng sản phẩm tuyệt vời đặt mua ice dive climacool shop hết giao chai mùi còn thơm hơn tưởng ủng hộ shop dài,0
train_012360,đóng gói sản phẩm kém shop phục vụ kém giao k đúng màu nhắn tin shop shop k thèm trả lời giao đúng size,1
train_012361,chất lượng sản phẩm tuyệt vời shop phục vụ tốt đáng tiền đóng gói sản phẩm đẹp chắc chắn chủ shop nhiệt tình dễ thương sản phẩm y hình,0
train_012362,chất lượng sản phẩm kém tốc độ chậm nhiệt độ cao,1
train_012363,sp đúng mô tả giá hợp lý,0
train_012364,chất lượng sản phẩm khá tốt dịu giảm mụn bớt sưng đỏ,0
train_012365,đặt màu vàng gửi màu trắng,1
train_012366,xài thử thích cách shop phục vụ khách hàng thằng vietteo post giao hàng lâu quá lần mua chọn giao hàng nhanh,0
train_012367,đẹp lắm ạ,0
train_012368,chất mỏng k thấm mồ hôi,1
train_012369,đưa nhầm size nt k tl,1
train_012370,chất lượng sản phẩm kém đáng tiền thời gian giao hàng chậm,1
train_012371,mua doi giay giao doi voi lay 200ngan dt lai sop khg nghe,1
train_012372,viên tròn tròn bằng sắt đóng gói chắc chắn bỏ một thanh lắp chắc thật lắc thật đau,0
train_012373,tấm lót lưới k giống hình tóm mọi thứ giống hình đưa,1
train_012374,dong goi dep sp tuong ung voi tien mua,0
train_012375,chất lượng sản phẩm tuyệt vời đóng hộp nhỏ hơi móp giao hàng nhanh,0
train_012376,hài lòng giá tiền,0
train_012377,đóng gói sản phẩm đẹp sp xài tốt sóng mạnh,0
train_012378,sp đúng qc giao hàng nhanh nhu cầu,0
train_012379,shop phục vụ tốt chủ shop nhiệt tình dễ thương ủng hộ shop tiếp tục,0
train_012380,hàng dùng oki nhé trc chơi game tan stock 80độ lắp còn 60độ ad dễ thương ủng hộ nheeeee,0
train_012381,tất chống hôi đi mùi hơn,1
train_012382,dùng pít chất lượng sao mẫu mã đa dạng,0
train_012383,đặt giày size 39 giao size 40 làm xước tem kh ko nhận mang hơi rộng,1
train_012384,order địu baby lab gửi sp ko giống màu lẫn hãng khách phản ánh chối bay biến bó tay lần đătj niềm tin mua ở shoppe lần đầu tiên gặp trường hợp này shop quá kém kiểu làm ăn k mấy mất khách,1
train_012385,hàng quá tệ 28000 ko sạc đầy máy 2300,1
train_012386,khuya đặt sáng giao tới luôn quá đỉnh kcn chất lượng tuyệt vời hàng chuẩn,0
train_012387,bán hàng xong ib hỏi tuần shop k trả lời thế k hy vọng đc chế độ bảo hành shop,1
train_012388,ốp đẹp lắm ạ cơ nhầm e 1 hình,0
train_012389,order sản phẩm k kỳ vọng lắm nhận sp thấy đáng tiền lắm remote tốt tripod bằng kim loại mỏng dùng giữ gìn ok,0
train_012390,mới gieo biết sao,1
train_012391,mua biết bao lần lần nào đóng hàng giao hàng kỹ nhanhkẹo lun lun datehàng thái lan lun dán thông tin tiếng việtmới ăn yên tâmkẹo halls kẹo mútsẽ còn gặp shoptrừ shop hết bánthanks,0
train_012392,bọc hàng hơi xấukhá ọp ẹp,0
train_012393,thời gian giao hàng nhanh hàng đúng trong hình,0
train_012394,k mong muốn đúng tiền nào đấy,1
train_012395,đóng gói tốt ms sd sp dc mấy ngày pk hiểu quả hay k shop 5 khích lệ nha,0
train_012396,mua bột socola shop giao pudding socola làm pha một ly trà sữa đổ bột vô thấy nó đặc quánh lại,1
train_012397,sản phẩm ok giống giới thiệu giao hàng quá chậm phản hồi khách về giao hàng chậm đúng thời gian ban đầu,1
train_012398,đồng hồ chạy ko uổng tiền,1
train_012399,mùi sang thơm lâu,0
train_012400,đóng gói sản phẩm đẹp chắc chắn shop dễ thương rep tn hơi chậm chắc số lượng tn đông thôi thời gian giao hàng nhanh,0
train_012401,giá rẻchất lượng hàng tốtđóng gói cẩn thận,0
train_012402,mở hàng thấy bể hình shop vui lòng đổi sp mới giúp nhé thanks,1
train_012403,lần đầu tiên đeo 1 tiếng ms đeo được thấy bn bảo đeo cộm lần đầu đeo chẳng thấy cộm cảmỗi tội k biết đeo nhanh thôiđeo k cộm tý nào bn nào đeo đúng chiều nhé đi chụp ảh cưới bên trang điểm đeo cộm kinh khủng luônmua bn chả thấy cộm tý nao,0
train_012404,thời gian giao hàng nhanh size 36 rộng chân m,0
train_012405,giá khá rẻ thị trường dây chữ,0
train_012406,hàng lỗi ko dùng dc,1
train_012407,đỡ đt trong hình ảnh,1
train_012408,thời gian giao hàng nhang,0
train_012409,ban giao sai maucho minh roi minh dat mau hong ma ban lay minh mau trang,1
train_012410,mua hàng lần lần nào shop gói kỹ vui quá k tràn ngoài hí hí sp dùng thích lắm nha,0
train_012411,dép đẹp mang êm chân lắm shop phục vụ tốt đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn đáng tiền thời gian giao hàng nhanh,0
train_012412,hàng đx gói đẹp cản thận,0
train_012413,thất vọng ko mong đợi,1
train_012414,giày đep mang êm hơi móp mũi giày 1 tý,0
train_012415,giống trong hìnhquot,1
train_012416,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn sản phẩm đẹp nhìn muốn mua thêm vài đồng hồ tặng người thân dịp tiếp tục mua đồng hồ đẹp củng ý nghĩa làm món quà ai đó,0
train_012417,chất lượng sản phẩm kém shop phục vụ kém đáng tiền dù mua 4 cục pin mới lắp lắp đèn ko bật đc bỏ 99k mua 1 gương quá bình thường ko đèn phí tiền liên hệ shop dù trực tuyến ko thèm reply bg ng bán nào 1 shop vô trách nhiệm,1
train_012418,chất lượng sp tốt núm mềm bạn nhà nhay nhay kiên quyết k bú,0
train_012419,hộp cơm màu ko giống hình cũ hàng sử dụng,1
train_012420,kémbảo giao đhồ màu đen nhận nhận đc đhồ màu trắng bực,1
train_012421,kết nhất khoản bắt wifi khỏe mạng nhanh sì mát tv bên,0
train_012422,đèn dùng 1 ngày hỏng botay,1
train_012423,chất lượng sản phẩm tuyệt vời mua from hơi to 1 xíu,0
train_012424,hạt hư thế đắng hài lòng sản phẩm,1
train_012425,mong đợi bật 200 c 20p đậu giòn j hơi vàng tí ko biết pải hàng đểu hay nào 1 thôi,1
train_012426,đóng gói cẩn thận sản phẩm chất lượng đúng mô tả ủng hộ shop,0
train_012427,nhận hàng đâu đánh giá khách hàng tuyệt vời guể,1
train_012428,chất lượng sản phẩm kém hàng giao trầy lỗi nhắn tin shop ko reply hết,1
train_012429,kiếm logo táo dán mặt y chang luôn,1
train_012430,sản phẩm ngọt hơi cứng ngậm tan nhanh ngay nói chung ok shop chu đáo thư cảm ơn,0
train_012431,giao hàng lâu shop tư nhiệt tình,1
train_012432,mua màu 1 first red đỏ thuần đánh màu hồng tím cực quê biết mới đầu son ko rõ màu hay cực kì thất vọng ko lần đầu mua son tiki bao giờ thất vọng bây giờ,1
train_012433,dùng 2 lần rồi xài ok đắp xong thấy da thoáng mịn hơn thấy công dụng đẩy mụn quảng cáo khuyết điểm mặt nạ khó rửa trôi mặc dù rửa bằng nước ấm mặt dính màu xanh nhẹ,0
train_012434,hàng tốt giao hàng đầy 2 ngày thanks shop,0
train_012435,hsd mới trừ 1 hộp nằm góc móp méo mọi thứ tốt,0
train_012436,album siêu xinh luôn ạ ảnh cx đẹp nữa siêu xinh luôn shop ạ ủng hộ shop dài dài,0
train_012437,cũng dcnhưng ko biết có bền ko,0
train_012438,mua 7c gửi bị trục trặc 1c hỏi shop thì kiu e chịu phí gửi nha rui shop đổi lại làm j ki zay tính mua thêm 10c mà làm ăn kiểu này thì chẳng dám mua 1c có bao nhiu tiền đâu coi tui thí lun đó,1
train_012439,dong goi sp rat tot,0
train_012440,đồng hồ đẹp lắm ah đúng hình shop tư vấn nhiệt tình vui vẻ giao hàng siêu nhanh luôn cảm ơn shop,0
train_012441,nhanh trôi quá thời gian vs đóng gói oke ib shop shop trả lời mặc dù mua hàng 78 lần shop k tặng quà,1
train_012442,đóng gói sản phẩm đẹp chắc chắnchất lượng dang chờ mưa thử 5sao,0
train_012443,khong thích phím chức năng nằm trong màn hình của sony,1
train_012444,hài lòng,0
train_012445,chất lượng sản phẩm tuyệt vờisp y hình,0
train_012446,shop phục vụ tốt đặt sim 11 số shop tặng luôn 10 số,0
train_012447,dùng 1 thời gian lỏng xạc,1
train_012448,nến mùi khó chịu đóng gói sản phẩm đẹp chắc chắn,1
train_012449,giày rách một chỗ lấy khâu tạm bợ,1
train_012450,chất lượng kém rách quay nhận hàng chất lượng sản phẩm kém,1
train_012451,đáng tiền chất lượng sản phẩm tuyệt vời bỉm mềm mỏng tks shop,0
train_012452,chất lượng kém quá mới sử dụng 2 tuần hư rồi,1
train_012453,tôi thích thiết kế sony tôi thích 1 mẫu nhỏ gọn thay thế z3 compact già cỗi quan tâm viền màn hình siêu mỏng,0
train_012454,hàng đẹp giá tiền k biết bên trong gối hạt shop,0
train_012455,đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh mượt tóc k bết mùi bưởi thơm nhẹ lưu hương k lâu,0
train_012456,bán hàng lừa gat hàng hư nt shop thấy trả lời,0
train_012457,chất lượng sản phẩm ko thể thương hiệu lớn xét về giá quá tốt ko hài lòng 1 tã quần tặng kèm size bằng size khách hàng mua hàng tặng quá nhỏ ko xài dc ko,0
train_012458,lozz éo cài win10 cg tăng tiền chất lượng sản phẩm kém,1
train_012459,nước hoa hương ban mai thấy mùi hương ko hợp ít dùng nó lần dùng nước nhiều nói chung ko thích lắm,1
train_012460,bi tray,1
train_012461,táo ngon gói hàng cẩn thận cảm ơn shop,0
train_012462,chim ưng thank you shop,0
train_012463,đặt toner gửi nhầm kem đánh răng khổ,0
train_012464,hàng vận chuyển hỏng,1
train_012465,chất lượng sản phẩm kém chân đi size 38 cố tình mua size 39 đi tập thể dục thoải mái ai ngỡ shops gửi đôi giày chắc cỡ 35 dán 2 miếng giấy nhỏ số 39 đế giày ấn hoàn trả hoàn tiền làm hoài kiểu chặn ấy 150k 42k khốn nạn,1
train_012466,chất lượng sản phẩm kém dán ko dính miếng dán cắt ngược ko giống hình,1
train_012467,thời gian giao hàng nhanh sao ko bao bì thế shop,0
train_012468,hình dán cute,0
train_012469,nhựa kém hàng giao gãy nhẹ rồi kô biết shop check hàng gửi gắn chân giữ ốc đi mài rộng nhựa bóp nhẹ gãy nt phản hồi thấy nói gì tóm hàng quá tệ khuyên mn đi mua ngoài tự chọn hàng,1
train_012470,hình giống website đúng nút mode nút torch nút dấu hiệu power mới nút mode hảng michelin danh tiếng pháp cẩu thả đến sao đồng hồ đo không tiki thử kiểm tra thử coi,1
train_012471,dùng mát mềm da hiệu quả tức thì đặc biệt dùng gel chuốt lông mi lông mày làm dày dài ngoài còn dùng bôi vùng da khô nữa lần hết mua shop tiếp,0
train_012472,hang k giong,1
train_012473,k đáng tiềnk giong hình,0
train_012474,shop phục vụ kém khách ib đặt hàng chọn màu ok r giao sai hết màu khách chọn,1
train_012475,thời buổi còn coi chụp ảnh nghe nhạc thế mạnh sony tôi dùng vài đời sony quá thất vọng chuyển sang lg samsung thấy hơn hẳn sony,1
train_012476,tuyệt vời ông mặt zời dễ sử dụng đơn giản ko loằng ngoằng dây zợ wifi căng đét,0
train_012477,quá đẹp,0
train_012478,chủ shop vui tính nhiệt tình sp tốt chê,0
train_012479,mua 2 dây hư đầu cắm hoạt động ko rep đổi hàng hư,1
train_012480,chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn đóng gói sản phẩm đẹp chắc chắn đáng tiền chủ shop nhiet tinh tu van ky rat de chiu chúc shop 1 năm làm ăn phát đạt,0
train_012481,chất lượng sản phẩm kémkhăn xô chất ko fai vải xô cotton,1
train_012482,phúc nỗi câu cậu ý mang đến thật buồn tôi lẽ cuốn sách truyện phù hợp nó mang quá thoáng tôi nghĩ la vậy thoáng trong tình yêu thoáng trong sex thoáng trong mối quan hệ nam nữ nam nam phúc nỗi buồn cậu trong câu mang đến tôi một hơi hướng khác tôi thích một vài mẩu truyện trong cuốn sách này cuộc tình chàng họa si cô ca sĩ nó đẹp đến cuộc sống họ đảo lộn chàng họa sĩ yêu một cô gái cậu ta chọn yêu một chàng trai cô gái chia tay tôi hiểu nổi tuy nhiên câu cậu ấy đi lòng ngưòi chính nỗi buồn mong phúc cuốn sách hay hơn tôi se ủng hộ sản phẩm tiếp cậu ý,1
train_012483,mua hộ bạn thôi thấy bạn khen sản phẩm đẹp lắm shop nhờ nhận hàng chị ưng ý nhớ đánh giá e nhé bạn chụp ảnh hơi xấu ngại đánh gia bạn tư vấn bảo chị đăng ksao đâu mấy bạn tư vấn đáng yêu shop 5 nhé,0
train_012484,đóng gói sản phẩm kémmua 7 gậy 2 gậy hỏng,1
train_012485,hạt vỡ chắc vận chuyển chất lượng sản phẩm tuyệt vời,0
train_012486,nhanh hư mới dùng rơi bể luôn mặt,1
train_012487,chất liệu tệ vải vẻ tốt lắm dáng ko đẹp nói chung ưng ý,1
train_012488,kg biết nói hơn,0
train_012489,đặt hồ tuyệt mệnh tiki mong chờ cầm tay cuốn sách đọc xong khá thất vọng thấy rõ ràng sức viết quỷ cổ nữ trong truyện đuối hơn hẳn kỳ án ánh trăng đau thương đến chết gọi truyện trinh thám hơn truyện kinh dị hề yếu tố ma quỷ kẻ giết người hàng loạt câu quá rùng rợn hay đáng sợ tình tiết nhân vật tuy chặt chẽ xét thể làm hài lòng fan thể loại văn học còn đủ cuốn hút đáng sợ tóm cuốn tạm tuy còn hạn chế mặt trinh thám phương tây,1
train_012490,nhạn dc hàng chi tiết bán ok kiểm tra bảo hành hãng ntn chất lượng sản phẩm tuyệt vời đóng gói sản phẩm đẹp chắc chắn,0
train_012491,đóng gói sản phẩm đẹp quá chắc chắn,0
train_012492,máy hát 2 câu nghe tốt mang đi sạc xong mở đèn làm,1
train_012493,hàng đẹp thời gian giao hàng nhanh thank shop,0
train_012494,giao hàng nhanh shop tuyệt vời luôn tin mua đồ shop thôi,0
train_012495,nho,1
train_012496,đẹp rẻ thích dễ sợ,0
train_012497,quá đẹp quá xuất sắc mọi người yên tâm mua đi nhé giao hàng nhanh,0
train_012498,hết k báo trước,1
train_012499,thời gian giao hàng nhanh shop phục vụ tốt giònngon,0
train_012500,hàng check chuẩn bọt mịn mùi ưng lắm salicylic rửa mặt xong hơi khô rửa tối hôm hôm dậy mặt đổ dầu trước còn trị mụn dùng dài dài mới biết đc nói chung ưng,0
train_012501,dở mong mọi người mua,0
train_012502,quá thích luôn shop ơi tất hàng thật đầy đủ date xa hình thích nhất shop tặng em món quà iu iu em cam on shop nhieu ahem giới thiệu mấy bạn đồng nghiệp ghé shop ah em shop 10 sao luoon ne,0
train_012503,giao hàng thần tốc luôn đặt buổi trưa buổi chiều shipper gọi nhưnq kq nqhe máy trưa hôm nhận luôn thank shop,0
train_012504,đóng gói sản phẩm cẩn thận còn đc quà tặng shop nữa chu đáo cám ơn shop còn ủng hộ shop,0
train_012505,giày đi đau chân quá nhất phần mũi chân dẫu biết tiền nào nấy thực thất vọng,1
train_012506,dây đeo cứngvà thô đeo tay cảm thấy ko tmai,0
train_012507,đồng hồ đep giá tới 200k tuyệt vời đi hết cơn mua hok j kkk nhà vận chuyển lâu qákg lỗi shop tay m hơi xấu đeo kg dc đẹp tay ai tròn đeo ok đầu dây hơi cứng đeo vài lần mềm,0
train_012508,chất lượng sản phẩm kémloa đúng hình,1
train_012509,gói hàng chắc chắn hơi xấu,0
train_012510,tốt hàng chính hãng,0
train_012511,thời gian giao hàng chậm đáng tiền,1
train_012512,chất lượng sản phẩm tạm k túi nhạc k bao rút đựq màq nt shop k thèm tl,1
train_012513,nắp hộp khó đóng kín làm nước trào ngoài shop giao đúng màu,1
train_012514,chất lượng sản phẩm tuyệt vời mùi ngọt,0
train_012515,đồng hồ dỏm đồng hồ vô nước nói k vô lừa đảo,1
train_012516,màu hot chocolate đẹp lắm nó đỏ trầm cam cháy hay hay son lì k hề khô môi khá dễ chịu liền tù tì mấy ngày hôm nay đánh hết đánh nhẹ lòng môi rát ưng đáng mua lắm nha,0
train_012517,chất lượng sản phẩm tuyệt vời tội sz 5 bé 4t nhà mặc ngắn chútcác mẹ mua lưu ý nhébé lớn nhà 4t mặc sz 5 bé nhỏ 2t rưỡi mặc sz 4 2 bé mặc mặc cộc chútnhưng chất đẹp mátbé nhà ôm ng khen áo mát quák cởi luôn,0
train_012518,shop phục vụ tạm thời gian giao hàng tạm đóng gói sản phẩm kém,1
train_012519,chất lượng sản phẩm kém đóng gói sản phẩm kém shop phục vụ kém đáng tiền,1
train_012520,đóng gói sản phẩm chắc chắn bookmark kèm cute màu tạm,0
train_012521,dùng đc tuền nào ấy,0
train_012522,hàng kém chất lượng dính chặt bóc mùi kinh khủng,1
train_012523,nhận hàng thanks sh nha fback tâm nè,0
train_012524,hàng khác hình hình bảo hàng chicco nhậ hàng khác giá tiền nhận dc vui lòng đúng hình khách cân nhắc,1
train_012525,tôi đọc tác phẩm dlvt mạng cực kì ấn tượng nội dung câu truyện tôi quyết định mua sách xuất bảnkhi cầm sách tay tôi thấy hài lòng về thiết kế bìa chất liệu giấy amun đọc xong thấy cực kì thất vọng về nội dung tôi ko hiểu sao truyện kết ở giữa lưng chừng thế trong bản gốc tôi đọc còn thiếu vài chương cuối bạc băng gặp bố mẹ diệp chính thần dct thương viện làm tác phẩm tự nhiên cụt ko hấp dẫn tôi nghĩ thể sách lỗi đem quyển khác ngoài tiệm thấy thế amun làm tôi thấy thật khó hiểu,1
train_012526,tôi kh trung thành huggies bé mới sinh đến nay tuy nhiên chất lượng tã đợt cải tiến quá tệ thấm hút cả bé tè tràn ngoài loại tã cũ thấm tốt biết cải tiến hay cải lùi nữa thôi chia tay huggies nhé,1
train_012527,shop gói hàng kỹ tới mức vỏ giấy còn đẹp nguyên hàng chuẩn bàn luôn 3,0
train_012528,mong đợi mặt đồng hồ to dày hơn hình,1
train_012529,đc đóng gói sản phẩm đẹp chắc chắn,0
train_012530,shop chọn màu đẹpcó bé nhà mặc hơi rộngnhưng ok đóng gói sản phẩm đẹp chắc chắn shop phục vụ tốt thời gian giao hàng nhanh,0
train_012531,serum thommemmin da lam,0
train_012532,giao mau khong dung quang cao đóng gói sản phẩm kém đóng gói sản phẩm kém shop phục vụ kém,1
train_012533,món lạ miệng ko ngon dễ ngán,1
train_012534,băng dính nặng cầm sắp nổi luôn chuột ở tay,0
train_012535,mạng điên phí tiền toàn mạng e,1
train_012536,hàng ko máy phí tiền,1
train_012537,vải đẹp,0
train_012538,xấu,1
train_012539,điểm cộng duy nhất truyện về hình thức bìa sách postcard sách đẹp chỗ chê còn nói về nội dung thất vọng lắm đọc một truyện chị tiếu ngữ lan san cực kì thích cách hành văn chị ấy nhìn thấy cuốn sách mua lập tức sách về đến háo hức đọc đc cỡ 100 trang cảm thấy thất vọng thể tả tính cách nhân vật đến diễn biến tình tiết truyện cách nào nuốt trôi truyện chi tiết nói nó vô xàm chị ấy khá tình tiết gây cười cảm thấy nó phần ngớ ngẩn hơi lố ngồi đếm số đậu má trong một trang đem công chắc phát mệt về nhân vật thích công lẫn thụ thụ dám nghĩ chẳng bao giờ dám làm xã hội định đoạt số phận đến bó tay còn công hình tượng motif đến độ lắp nhân vật thụ nào đi chăng nuốt trôi đúng kiểu anh dịu dàng duy nhất em còn thế giới kẻ thù bá đạo ngang ngược khốc suất cuồng bá duệ còn mặt dày thêm ôn nhu anh đa nhân cách à nói thật đem truyện truyện sổ ghi chép siêu sao đọc tác giả sổ ghi chép siêu sao hay gấp ngàn vạn lần,1
train_012540,sản phẩm tốt đáng giá tiền còn tặng đèn led còn quay,0
train_012541,chất lượng cực dởmbăng dính lõi 10mm ko 5mm shop quảng cáolõi nặng băng keo dày ko dínhbởcuộn 1 kg bé hơn hẳn cuộn 1kg mua shop kháccuộn màu đục mua ở đây màu vàng mua chỗ khácgiao hàng bên vc lâu3 ngày mới đi gửi tóm ko mua,1
train_012542,k tap dc phi tien mua đáng tiền đáng tiền đáng tiền,0
train_012543,chạy đuọc,0
train_012544,giá sp chất lượng tạm ổn đóng gói sản phẩm đẹp chắc chắn thời gian giao hàng nhanh,0
train_012545,k ok lam,1
train_012546,chất lượng sản phẩm tuyệt vời ở xa mốp méo 1 chút đóng gói khỏi chê,0
train_012547,chất lượng sản phẩm tuyệt vờingon nhìn màu khô gà hơi vàng,0
train_012548,phục vụ tốt phản hồi k,1
train_012549,chất lượng sản phẩm kém bi loi,1
train_012550,chất lượng sản phẩm tuyệt vời giao hàng nhanh ủng gọi shop dài,0
train_012551,shop phục vụ tốt đặt 3 đôi 2 đôi size 36 1 đôi size 37 nhắn tin mua hàng shop rep nhanh ib shop giao nhầm 3 đôi 36 trả lời khó chịu giải quyết liền gọi đổi hàng nghe máy hàng lỗi dính keo trong gia công,1
train_012552,cốc sạc trầy sử dụng chất lượng sản phẩm tốt,0
train_012553,bao giờ nghĩ thể ăn viên nghệ ngon lành v 10 mấy năm nay đau bao tử uống nghệ cực hình kì chữa đc ủng hộ shop dài dài đóng gói sản phẩm đẹp chắc chắn,0
train_012554,khong tốt ngọn lủa nhỏ ko đủ nhiệt ko mua,1
train_012555,ko hướng dẫn toàn chữ tàu khựa chơi liên minh ko đc đt shop éo bắt máy,1
train_012556,giao hàng nhanh gói hàng kĩ hàng đẹp chất lượng ok giày còn may khá kĩ hài lòng,0
train_012557,chất lượng sản phẩm tuyệt vời thời gian giao hàng nhanh đủ 32 cọ thấy nhỏ bạn mua y 300 mấy chẳng biết nó xịn hay nhái dân nghiệp dư vầy ok rồi tks shop,0
train_012558,chất liệu 5giống hình 5đẹp 5,0
train_012559,mấy ngàn người mua biết rồi tiết kiệm mẹ bỉm sữa,0
train_012560,đèn quâ tối chả tac dung gi chất lượng sản phẩm kém chất lượng sản phẩm kém chất lượng sản phẩm kém,1
train_012561,làm dày còn dài mi tơi sợi ko vón cục đầu chải to quá khó chải mi ngoài đóng gói sản phẩm xấu chắc chắn bao bọc lớp lớp chống sốc tiếp tục ủng hộ shop,0
train_012562,móc dùng hỏng kêu liên tục kêu,1
train_012563,giao hàng kém chất lượng hàng hổng hư,1
train_012564,hàng đẹp chất lượng tốt giống ảnh thật chì kẻ mềm mượt vón cục ưng,0
train_012565,hàng chính hãng chất lượng còn tùy thuộc cơ địa thói quen sống người,0
train_012566,sai mẫu,1
